topic,key,value
robot_joint_control,torque,-20.7175830026
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-38465.6182293196
robot_joint_control,sim_time,6.8555557216
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7925267220
robot_joint_control,theta_ref,1.9654297829
robot_joint_control,err,-0.8270969391
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.5854297280
robot_joint_control,err_d,3.3779564500
robot_joint_control,alpha_ref,0.2005664110
robot_joint_control,torque,10.1387916045
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,55318.5910077529
robot_joint_control,sim_time,6.8611112772
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.6179938316
robot_joint_control,theta_ref,-1.8721787930
robot_joint_control,err,0.7458150387
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.3441823125
robot_joint_control,err_d,-2.7876432538
robot_joint_control,alpha_ref,-0.6774927378
robot_joint_control,torque,-7.0997996650
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-8458.5870951364
robot_joint_control,sim_time,6.8611112772
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.5575007200
robot_joint_control,theta_ref,1.5435187817
robot_joint_control,err,-0.0139819384
robot_joint_control,omega,0.3398462534
robot_joint_control,omega_ref,-0.4633652270
robot_joint_control,err_d,-0.8032114804
robot_joint_control,alpha_ref,-0.1919838488
robot_joint_control,torque,-9.4595969739
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.3708322284
robot_joint_control,sim_time,6.8611112772
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.2915393114
robot_joint_control,theta_ref,-1.3003988266
robot_joint_control,err,-0.0088595152
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4640721977
robot_joint_control,err_d,1.6303229630
robot_joint_control,alpha_ref,0.1897870749
robot_joint_control,torque,15.9173020054
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1668.0640719337
robot_joint_control,sim_time,6.8611112772
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.4943336546
robot_joint_control,theta_ref,-0.3123387098
robot_joint_control,err,-0.8066723645
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,-0.0292886272
robot_joint_control,err_d,2.4141723141
robot_joint_control,alpha_ref,0.6657496095
robot_joint_control,torque,2.5906494628
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2785.7644270432
robot_joint_control,sim_time,6.8611112772
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.2871457040
robot_joint_control,err_d,-2.1563152373
robot_joint_control,alpha_ref,0.5360174775
robot_joint_control,torque,-20.6936941406
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-38421.2646071363
robot_joint_control,sim_time,6.8611112772
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7925267220
robot_joint_control,theta_ref,1.9686852694
robot_joint_control,err,-0.8238414526
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.5865267515
robot_joint_control,err_d,3.3790534735
robot_joint_control,alpha_ref,0.1943460405
robot_joint_control,torque,10.2289538145
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,55810.5279777484
robot_joint_control,sim_time,6.8666668329
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.6179938316
robot_joint_control,theta_ref,-1.8741014004
robot_joint_control,err,0.7438924313
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.3479393423
robot_joint_control,err_d,-2.7914002836
robot_joint_control,alpha_ref,-0.6750336289
robot_joint_control,torque,-7.1779190247
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-8551.6572433855
robot_joint_control,sim_time,6.8666668329
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.5552009344
robot_joint_control,theta_ref,1.5409415960
robot_joint_control,err,-0.0142593384
robot_joint_control,omega,0.3383058906
robot_joint_control,omega_ref,-0.4644226432
robot_joint_control,err_d,-0.8027285337
robot_joint_control,alpha_ref,-0.1886873543
robot_joint_control,torque,-9.4595075887
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.3671530013
robot_joint_control,sim_time,6.8666668329
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.2933027744
robot_joint_control,theta_ref,-1.3029741049
robot_joint_control,err,-0.0096713305
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4630086720
robot_joint_control,err_d,1.6313864887
robot_joint_control,alpha_ref,0.1930810511
robot_joint_control,torque,15.9055462616
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1666.8321210795
robot_joint_control,sim_time,6.8666668329
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.4952315688
robot_joint_control,theta_ref,-0.3124911487
robot_joint_control,err,-0.8077227175
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,-0.0255891923
robot_joint_control,err_d,2.4178717490
robot_joint_control,alpha_ref,0.6660408378
robot_joint_control,torque,2.5939863868
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2789.3526716716
robot_joint_control,sim_time,6.8666668329
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.2901150882
robot_joint_control,err_d,-2.1533458531
robot_joint_control,alpha_ref,0.5329535604
robot_joint_control,torque,-20.6699407172
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-38377.1624494180
robot_joint_control,sim_time,6.8666668329
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7925267220
robot_joint_control,theta_ref,1.9719467163
robot_joint_control,err,-0.8205800056
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.5875891447
robot_joint_control,err_d,3.3801158667
robot_joint_control,alpha_ref,0.1881141961
robot_joint_control,torque,10.3189879917
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,56301.7663833789
robot_joint_control,sim_time,6.8722223886
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.6179938316
robot_joint_control,theta_ref,-1.8760447502
robot_joint_control,err,0.7419490814
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.3516826630
robot_joint_control,err_d,-2.7951436043
robot_joint_control,alpha_ref,-0.6725478172
robot_joint_control,torque,-7.2564472498
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-8645.2145073536
robot_joint_control,sim_time,6.8722223886
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.5528925657
robot_joint_control,theta_ref,1.5383585691
robot_joint_control,err,-0.0145339966
robot_joint_control,omega,0.3367867172
robot_joint_control,omega_ref,-0.4654617310
robot_joint_control,err_d,-0.8022484481
robot_joint_control,alpha_ref,-0.1853834093
robot_joint_control,torque,-9.4594147442
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.3633313858
robot_joint_control,sim_time,6.8722223886
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.2950624228
robot_joint_control,theta_ref,-1.3055433035
robot_joint_control,err,-0.0104808807
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4619268477
robot_joint_control,err_d,1.6324683130
robot_joint_control,alpha_ref,0.1963674128
robot_joint_control,torque,15.8939934586
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1665.6214375349
robot_joint_control,sim_time,6.8722223886
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.4961508512
robot_joint_control,theta_ref,-0.3126230240
robot_joint_control,err,-0.8087738752
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,-0.0218882468
robot_joint_control,err_d,2.4215726946
robot_joint_control,alpha_ref,0.6662928462
robot_joint_control,torque,2.5973152425
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2792.9322404442
robot_joint_control,sim_time,6.8722223886
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.2930673659
robot_joint_control,err_d,-2.1503935754
robot_joint_control,alpha_ref,0.5298582315
robot_joint_control,torque,-20.6463241631
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-38333.3144119670
robot_joint_control,sim_time,6.8722223886
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7925267220
robot_joint_control,theta_ref,1.9752140045
robot_joint_control,err,-0.8173127174
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.5886168480
robot_joint_control,err_d,3.3811435699
robot_joint_control,alpha_ref,0.1818712801
robot_joint_control,torque,10.4088906790
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,56792.2873628177
robot_joint_control,sim_time,6.8777779443
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.6179938316
robot_joint_control,theta_ref,-1.8780089617
robot_joint_control,err,0.7399848700
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.3554120660
robot_joint_control,err_d,-2.7988730073
robot_joint_control,alpha_ref,-0.6700354218
robot_joint_control,torque,-7.3353856517
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-8739.2604494240
robot_joint_control,sim_time,6.8777779443
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.5505758524
robot_joint_control,theta_ref,1.5357698202
robot_joint_control,err,-0.0148060322
robot_joint_control,omega,0.3352888227
robot_joint_control,omega_ref,-0.4664824605
robot_joint_control,err_d,-0.8017712831
robot_joint_control,alpha_ref,-0.1820721477
robot_joint_control,torque,-9.4593220796
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.3595171744
robot_joint_control,sim_time,6.8777779443
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.2968182564
robot_joint_control,theta_ref,-1.3081065416
robot_joint_control,err,-0.0112882853
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4608268142
robot_joint_control,err_d,1.6335683465
robot_joint_control,alpha_ref,0.1996460259
robot_joint_control,torque,15.8826398996
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1664.4316338948
robot_joint_control,sim_time,6.8777779443
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.4970914423
robot_joint_control,theta_ref,-0.3127343357
robot_joint_control,err,-0.8098257780
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,-0.0181860104
robot_joint_control,err_d,2.4252749309
robot_joint_control,alpha_ref,0.6665055752
robot_joint_control,torque,2.6006357618
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2796.5028448794
robot_joint_control,sim_time,6.8777779443
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.2960023582
robot_joint_control,err_d,-2.1474585831
robot_joint_control,alpha_ref,0.5267316103
robot_joint_control,torque,-20.6228459086
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-38289.7231506451
robot_joint_control,sim_time,6.8777779443
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7925267220
robot_joint_control,theta_ref,1.9784868956
robot_joint_control,err,-0.8140398264
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.5896099210
robot_joint_control,err_d,3.3821366429
robot_joint_control,alpha_ref,0.1756176203
robot_joint_control,torque,10.4986563928
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,57282.0609969951
robot_joint_control,sim_time,6.8833335000
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.6179938316
robot_joint_control,theta_ref,-1.8799937963
robot_joint_control,err,0.7380000353
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.3591274321
robot_joint_control,err_d,-2.8025883734
robot_joint_control,alpha_ref,-0.6674966216
robot_joint_control,torque,-7.4147273165
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-8833.7868323819
robot_joint_control,sim_time,6.8833335000
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.5482509136
robot_joint_control,theta_ref,1.5331754684
robot_joint_control,err,-0.0150754452
robot_joint_control,omega,0.3338121772
robot_joint_control,omega_ref,-0.4674847424
robot_joint_control,err_d,-0.8012969196
robot_joint_control,alpha_ref,-0.1787537038
robot_joint_control,torque,-9.4592285848
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.3556687930
robot_joint_control,sim_time,6.8833335000
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.2985703945
robot_joint_control,theta_ref,-1.3106635809
robot_joint_control,err,-0.0120931864
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4597085714
robot_joint_control,err_d,1.6346865892
robot_joint_control,alpha_ref,0.2029167563
robot_joint_control,torque,15.8714945240
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1663.2636469711
robot_joint_control,sim_time,6.8833335000
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.4980532825
robot_joint_control,theta_ref,-0.3128250837
robot_joint_control,err,-0.8108783662
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,-0.0144827021
robot_joint_control,err_d,2.4289782392
robot_joint_control,alpha_ref,0.6666789651
robot_joint_control,torque,2.6039476838
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2800.0642045073
robot_joint_control,sim_time,6.8833335000
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.2989198864
robot_joint_control,err_d,-2.1445410550
robot_joint_control,alpha_ref,0.5235739350
robot_joint_control,torque,-20.5995073841
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-38246.3913211950
robot_joint_control,sim_time,6.8833335000
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7925267220
robot_joint_control,theta_ref,1.9817651510
robot_joint_control,err,-0.8107615709
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.5905681849
robot_joint_control,err_d,3.3830949068
robot_joint_control,alpha_ref,0.1693536192
robot_joint_control,torque,10.5882777423
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,57771.0469601690
robot_joint_control,sim_time,6.8888890557
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.6179938316
robot_joint_control,theta_ref,-1.8819991350
robot_joint_control,err,0.7359946966
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.3628286421
robot_joint_control,err_d,-2.8062895834
robot_joint_control,alpha_ref,-0.6649314761
robot_joint_control,torque,-7.4944683103
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-8928.7889694939
robot_joint_control,sim_time,6.8888890557
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.5459177494
robot_joint_control,theta_ref,1.5305755138
robot_joint_control,err,-0.0153422356
robot_joint_control,omega,0.3323566020
robot_joint_control,omega_ref,-0.4684685767
robot_joint_control,err_d,-0.8008251786
robot_joint_control,alpha_ref,-0.1754281968
robot_joint_control,torque,-9.4591324746
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.3517127585
robot_joint_control,sim_time,6.8888890557
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.3003189564
robot_joint_control,theta_ref,-1.3132144213
robot_joint_control,err,-0.0128954649
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4585722089
robot_joint_control,err_d,1.6358229518
robot_joint_control,alpha_ref,0.2061794698
robot_joint_control,torque,15.8605595955
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1662.1177139895
robot_joint_control,sim_time,6.8888890557
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.4990363419
robot_joint_control,theta_ref,-0.3128952682
robot_joint_control,err,-0.8119316101
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,-0.0107785389
robot_joint_control,err_d,2.4326824024
robot_joint_control,alpha_ref,0.6668130159
robot_joint_control,torque,2.6072500175
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2803.6152537690
robot_joint_control,sim_time,6.8888890557
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.3018197715
robot_joint_control,err_d,-2.1416411698
robot_joint_control,alpha_ref,0.5203854442
robot_joint_control,torque,-20.5763100200
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-38203.3215793593
robot_joint_control,sim_time,6.8888890557
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7925267220
robot_joint_control,theta_ref,1.9850486517
robot_joint_control,err,-0.8074780703
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.5914915800
robot_joint_control,err_d,3.3840183020
robot_joint_control,alpha_ref,0.1630796194
robot_joint_control,torque,10.6777512704
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,58259.2263904532
robot_joint_control,sim_time,6.8944446114
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.6179938316
robot_joint_control,theta_ref,-1.8840250969
robot_joint_control,err,0.7339687347
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.3665155172
robot_joint_control,err_d,-2.8099764585
robot_joint_control,alpha_ref,-0.6623400450
robot_joint_control,torque,-7.5746101829
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-9024.2687071320
robot_joint_control,sim_time,6.8944446114
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.5435765982
robot_joint_control,theta_ref,1.5279703140
robot_joint_control,err,-0.0156062841
robot_joint_control,omega,0.3309224844
robot_joint_control,omega_ref,-0.4694339335
robot_joint_control,err_d,-0.8003564179
robot_joint_control,alpha_ref,-0.1720957607
robot_joint_control,torque,-9.4590344080
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.3476761925
robot_joint_control,sim_time,6.8944446114
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.3020639420
robot_joint_control,theta_ref,-1.3157588243
robot_joint_control,err,-0.0136948824
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4574177265
robot_joint_control,err_d,1.6369774342
robot_joint_control,alpha_ref,0.2094340473
robot_joint_control,torque,15.8498410735
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1660.9944594615
robot_joint_control,sim_time,6.8944446114
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.5000405312
robot_joint_control,theta_ref,-0.3129448593
robot_joint_control,err,-0.8129853904
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,-0.0070737409
robot_joint_control,err_d,2.4363872004
robot_joint_control,alpha_ref,0.6669077873
robot_joint_control,torque,2.6105439812
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2807.1573026406
robot_joint_control,sim_time,6.8944446114
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.3047018945
robot_joint_control,err_d,-2.1387590468
robot_joint_control,alpha_ref,0.5171661973
robot_joint_control,torque,-20.5532547699
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-38160.5156957325
robot_joint_control,sim_time,6.8944446114
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7925267220
robot_joint_control,theta_ref,1.9883371592
robot_joint_control,err,-0.8041895628
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.5923801661
robot_joint_control,err_d,3.3849068880
robot_joint_control,alpha_ref,0.1567960083
robot_joint_control,torque,10.7670714937
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,58746.5693688374
robot_joint_control,sim_time,6.9000001671
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.6179938316
robot_joint_control,theta_ref,-1.8860715628
robot_joint_control,err,0.7319222689
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.3701879382
robot_joint_control,err_d,-2.8136488795
robot_joint_control,alpha_ref,-0.6597225070
robot_joint_control,torque,-7.6551490005
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-9120.2213586821
robot_joint_control,sim_time,6.9000001671
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.5412275791
robot_joint_control,theta_ref,1.5253596306
robot_joint_control,err,-0.0158679485
robot_joint_control,omega,0.3295094371
robot_joint_control,omega_ref,-0.4703807533
robot_joint_control,err_d,-0.7998901904
robot_joint_control,alpha_ref,-0.1687565297
robot_joint_control,torque,-9.4589389777
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.3437481421
robot_joint_control,sim_time,6.9000001671
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.3038054705
robot_joint_control,theta_ref,-1.3182967901
robot_joint_control,err,-0.0144913197
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4562451839
robot_joint_control,err_d,1.6381499767
robot_joint_control,alpha_ref,0.2126803547
robot_joint_control,torque,15.8393414600
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1659.8941455980
robot_joint_control,sim_time,6.9000001671
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.5010657907
robot_joint_control,theta_ref,-0.3129738569
robot_joint_control,err,-0.8140396476
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,-0.0033685253
robot_joint_control,err_d,2.4400924160
robot_joint_control,alpha_ref,0.6669632196
robot_joint_control,torque,2.6138293291
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2810.6900866757
robot_joint_control,sim_time,6.9000001671
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.3075660169
robot_joint_control,err_d,-2.1358949244
robot_joint_control,alpha_ref,0.5139164925
robot_joint_control,torque,-20.5303435411
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-38117.9772113247
robot_joint_control,sim_time,6.9000001671
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7925267220
robot_joint_control,theta_ref,1.9916305542
robot_joint_control,err,-0.8008961678
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.5932337642
robot_joint_control,err_d,3.3857604861
robot_joint_control,alpha_ref,0.1505031586
robot_joint_control,torque,10.8562340013
robot_joint_control,I_eff,0.0001832800
robot_joint_control,alpha,59233.0518300918
robot_joint_control,sim_time,6.9055557228
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint01
robot_joint_control,theta,-2.6179938316
robot_joint_control,theta_ref,-1.8881382942
robot_joint_control,err,0.7298555374
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,-0.3738457263
robot_joint_control,err_d,-2.8173066676
robot_joint_control,alpha_ref,-0.6570789218
robot_joint_control,torque,-7.7360773722
robot_joint_control,I_eff,0.0008393600
robot_joint_control,alpha,-9216.6381187138
robot_joint_control,sim_time,6.9055557228
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint02
robot_joint_control,theta,1.5388706923
robot_joint_control,theta_ref,1.5227438211
robot_joint_control,err,-0.0161268711
robot_joint_control,omega,0.3281175494
robot_joint_control,omega_ref,-0.4713090062
robot_joint_control,err_d,-0.7994265556
robot_joint_control,alpha_ref,-0.1654106379
robot_joint_control,torque,-9.4588379020
robot_joint_control,I_eff,0.0242945701
robot_joint_control,alpha,-389.3395877167
robot_joint_control,sim_time,6.9055557228
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint03
robot_joint_control,theta,-1.3055435419
robot_joint_control,theta_ref,-1.3208281994
robot_joint_control,err,-0.0152846575
robot_joint_control,omega,-2.0943951607
robot_joint_control,omega_ref,-0.4550546110
robot_joint_control,err_d,1.6393405497
robot_joint_control,alpha_ref,0.2159182578
robot_joint_control,torque,15.8290634955
robot_joint_control,I_eff,0.0095423805
robot_joint_control,alpha,1658.8170595949
robot_joint_control,sim_time,6.9055557228
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint04
robot_joint_control,theta,0.5021120906
robot_joint_control,theta_ref,-0.3129822910
robot_joint_control,err,-0.8150943816
robot_joint_control,omega,-2.4434609413
robot_joint_control,omega_ref,0.0003368889
robot_joint_control,err_d,2.4437978302
robot_joint_control,alpha_ref,0.6669793129
robot_joint_control,torque,2.6171043077
robot_joint_control,I_eff,0.0009299600
robot_joint_control,alpha,2814.2117206160
robot_joint_control,sim_time,6.9055557228
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint05
robot_joint_control,theta,-1.3439035416
robot_joint_control,theta_ref,-1.3439035416
robot_joint_control,err,0.0000000000
robot_joint_control,omega,2.4434609413
robot_joint_control,omega_ref,0.3104120195
robot_joint_control,err_d,-2.1330489218
robot_joint_control,alpha_ref,0.5106364489
robot_joint_control,torque,-20.5075772871
robot_joint_control,I_eff,0.0005386000
robot_joint_control,alpha,-38075.7078966706
robot_joint_control,sim_time,6.9055557228
robot_joint_control,dt,0.0055555557
robot_joint_control,joint_name,joint06
robot_joint_control,theta,2.7925267220
robot_joint_control,theta_ref,1.9949285984
robot_joint_control,err,-0.7975981236
robot_joint_control,omega,-2.7925267220
robot_joint_control,omega_ref,0.5940523744
robot_joint_control,err_d,3.3865790963
robot_joint_control,alpha_ref,0.1442014128
robot_joint_control,torque,10.9452328330
robot_joint_control,I_eff,0.0001832800
